"pert_iname"	"cell_id"	"DILIConcern"	"num_doses"	"min_dose"	"max_dose"	"num_times"	"min_time"	"max_time"
"procarbazine"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"procarbazine"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"procarbazine"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"procarbazine"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"procarbazine"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"procarbazine"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"procarbazine"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"pyrimethamine"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pyrimethamine"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pyrimethamine"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pyrimethamine"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pyrimethamine"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"pyrimethamine"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pyrimethamine"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"pyrimethamine"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"pyrimethamine"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"pyrimethamine"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pyrimethamine"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"pyrimethamine"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"pyrimethamine"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"quetiapine"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"quetiapine"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"quetiapine"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"quetiapine"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"quetiapine"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"quetiapine"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"quetiapine"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"quetiapine"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"quetiapine"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"quetiapine"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"quetiapine"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"quetiapine"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"quetiapine"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"rosiglitazone"	"HA1E"	"Less-DILI-Concern"	"2"	"10"	"80"	"2"	"6"	"24"
"rosiglitazone"	"HCC515"	"Less-DILI-Concern"	"2"	"10"	"80"	"2"	"6"	"24"
"rosiglitazone"	"PC3"	"Less-DILI-Concern"	"2"	"10"	"80"	"2"	"6"	"24"
"rosiglitazone"	"VCAP"	"Less-DILI-Concern"	"2"	"10"	"80"	"2"	"6"	"24"
"rosiglitazone"	"A375"	"Less-DILI-Concern"	"2"	"10"	"80"	"2"	"6"	"24"
"rosiglitazone"	"A549"	"Less-DILI-Concern"	"2"	"10"	"80"	"2"	"6"	"24"
"rosiglitazone"	"HEPG2"	"Less-DILI-Concern"	"2"	"10"	"80"	"1"	"6"	"6"
"rosiglitazone"	"HT29"	"Less-DILI-Concern"	"2"	"10"	"80"	"2"	"6"	"24"
"rosiglitazone"	"MCF7"	"Less-DILI-Concern"	"2"	"10"	"80"	"2"	"6"	"24"
"rosiglitazone"	"SW480"	"Less-DILI-Concern"	"1"	"80"	"80"	"1"	"6"	"6"
"rosiglitazone"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"rosiglitazone"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"rosiglitazone"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"rosiglitazone"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"rosiglitazone"	"FIBRNPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"rosiglitazone"	"NEU"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"rosuvastatin"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"rosuvastatin"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"rosuvastatin"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"rosuvastatin"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"rosuvastatin"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"rosuvastatin"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"rosuvastatin"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"rosuvastatin"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"rosuvastatin"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"rosuvastatin"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"rosuvastatin"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"rosuvastatin"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"rosuvastatin"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"saquinavir"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"saquinavir"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"saquinavir"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"saquinavir"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"saquinavir"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"saquinavir"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"saquinavir"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"saquinavir"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"saquinavir"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"saquinavir"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"saquinavir"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"saquinavir"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"saquinavir"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"simvastatin"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"simvastatin"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"simvastatin"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"simvastatin"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"simvastatin"	"HEPG2"	"Less-DILI-Concern"	"2"	"2.5"	"10"	"2"	"6"	"24"
"simvastatin"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"simvastatin"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"simvastatin"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"simvastatin"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"simvastatin"	"SW480"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"simvastatin"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"simvastatin"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"simvastatin"	"PHH"	"Less-DILI-Concern"	"2"	"2.5"	"10"	"2"	"6"	"24"
"simvastatin"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"simvastatin"	"FIBRNPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"simvastatin"	"NEU"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"tenofovir"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"tenofovir"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"tenofovir"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"tenofovir"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"tenofovir"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"tenofovir"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"tenofovir"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"tenofovir"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"tenofovir"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"tenofovir"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"tenofovir"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"tenofovir"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"tenofovir"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"thiotepa"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"thiotepa"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"thiotepa"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"thiotepa"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"thiotepa"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"thiotepa"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"thiotepa"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"thiotepa"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"thiotepa"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"thiotepa"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"thiotepa"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"thiotepa"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"thiotepa"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"verapamil"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"verapamil"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"verapamil"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"verapamil"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"verapamil"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"verapamil"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"verapamil"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"verapamil"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"verapamil"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"verapamil"	"SW480"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"verapamil"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"verapamil"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"verapamil"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"verapamil"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"verapamil"	"FIBRNPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"verapamil"	"NEU"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"alfuzosin"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"alfuzosin"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"alfuzosin"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"alfuzosin"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"alfuzosin"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"alfuzosin"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"alfuzosin"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"alfuzosin"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"alfuzosin"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"alfuzosin"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"alfuzosin"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"alfuzosin"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"alfuzosin"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"amiloride"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"amiloride"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"amiloride"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"amiloride"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"amiloride"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"amiloride"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"amiloride"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"amiloride"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"amiloride"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"amiloride"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"amiloride"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"amiloride"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"amiloride"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"amitriptyline"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"amitriptyline"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"amitriptyline"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"amitriptyline"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"amitriptyline"	"A375"	"Less-DILI-Concern"	"4"	"0.15625"	"10"	"2"	"6"	"24"
"amitriptyline"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"amitriptyline"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"amitriptyline"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"amitriptyline"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"amitriptyline"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"amitriptyline"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"amitriptyline"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"amitriptyline"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"amitriptyline"	"HEK293T"	"Less-DILI-Concern"	"4"	"0.15625"	"10"	"2"	"6"	"24"
"amlodipine"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"amlodipine"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"amlodipine"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"amlodipine"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"amlodipine"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"amlodipine"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"amlodipine"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"amlodipine"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"amlodipine"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"amlodipine"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"amlodipine"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"amlodipine"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"amlodipine"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"benazepril"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"benazepril"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"benazepril"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"benazepril"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"benazepril"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"benazepril"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"benazepril"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"benazepril"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"benazepril"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"benazepril"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"benazepril"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"benazepril"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"benazepril"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"bupropion"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"bupropion"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"bupropion"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"bupropion"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"bupropion"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"bupropion"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"bupropion"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"bupropion"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"bupropion"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"bupropion"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"bupropion"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"bupropion"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"bupropion"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"carvedilol"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"carvedilol"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"carvedilol"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"carvedilol"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"carvedilol"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"carvedilol"	"MCF7"	"Less-DILI-Concern"	"4"	"0.3704"	"10"	"2"	"6"	"24"
"carvedilol"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"carvedilol"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"carvedilol"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"carvedilol"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"carvedilol"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"carvedilol"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"carvedilol"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"cetirizine"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"cetirizine"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"cetirizine"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"cetirizine"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"cetirizine"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"cetirizine"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"cetirizine"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"cetirizine"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"cetirizine"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"cetirizine"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"cetirizine"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"cetirizine"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"cetirizine"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"chloroquine"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chloroquine"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chloroquine"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chloroquine"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"chloroquine"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chloroquine"	"MCF7"	"Less-DILI-Concern"	"10"	"0.0015"	"10"	"2"	"6"	"24"
"chloroquine"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chloroquine"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chloroquine"	"A549"	"Less-DILI-Concern"	"10"	"0.0015"	"10"	"2"	"6"	"24"
"chloroquine"	"SW480"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"chloroquine"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"chloroquine"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chloroquine"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"chloroquine"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"chloroquine"	"FIBRNPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chloroquine"	"NEU"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chlorpromazine"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chlorpromazine"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chlorpromazine"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chlorpromazine"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"chlorpromazine"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"chlorpromazine"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chlorpromazine"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chlorpromazine"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chlorpromazine"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chlorpromazine"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"chlorpromazine"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chlorpromazine"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"chlorpromazine"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"chlorpromazine"	"FIBRNPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"chlorpromazine"	"NEU"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
